"Type","File","Line","Href","Expected Path","Message","Recommendation"
"broken","addons/widgets.html","1204","/webact-redesign/about/widget-knowledge-base.html","webact-redesign/about/widget-knowledge-base.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","contact/index.html","183","/webact-redesign/about/portfolio.html","webact-redesign/about/portfolio.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","design/branding.html","57","/webact-redesign/contact/index.html","webact-redesign/contact/index.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","design/branding.html","57","/webact-redesign/pricing/design.html","webact-redesign/pricing/design.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","design/branding.html","80","/webact-redesign/contact/index.html","webact-redesign/contact/index.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","design/branding.html","80","/webact-redesign/pricing/design.html","webact-redesign/pricing/design.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","design/branding.html","93","/webact-redesign/contact/index.html","webact-redesign/contact/index.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","design/branding.html","93","/webact-redesign/design/graphic-design.html","webact-redesign/design/graphic-design.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","design/branding.html","99","/webact-redesign/contact/index.html","webact-redesign/contact/index.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","design/branding.html","99","/webact-redesign/pricing/design.html","webact-redesign/pricing/design.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","design/branding.html","100","/webact-redesign/design/index.html","webact-redesign/design/index.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","design/branding.html","100","/webact-redesign/design/logo-design.html","webact-redesign/design/logo-design.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","design/branding.html","122","/webact-redesign/contact/index.html","webact-redesign/contact/index.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","design/graphic-design.html","93","/webact-redesign/contact/index.html","webact-redesign/contact/index.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","design/graphic-design.html","93","/webact-redesign/pricing/design.html","webact-redesign/pricing/design.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","design/graphic-design.html","111","/webact-redesign/contact/index.html","webact-redesign/contact/index.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","design/graphic-design.html","111","/webact-redesign/pricing/design.html","webact-redesign/pricing/design.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","design/graphic-design.html","120","/webact-redesign/about/portfolio.html","webact-redesign/about/portfolio.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","design/graphic-design.html","120","/webact-redesign/contact/index.html","webact-redesign/contact/index.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","design/graphic-design.html","123","/webact-redesign/contact/index.html","webact-redesign/contact/index.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","design/graphic-design.html","123","/webact-redesign/pricing/design.html","webact-redesign/pricing/design.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","design/graphic-design.html","124","/webact-redesign/design/branding.html","webact-redesign/design/branding.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","design/graphic-design.html","124","/webact-redesign/design/index.html","webact-redesign/design/index.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","design/graphic-design.html","141","/webact-redesign/contact/index.html","webact-redesign/contact/index.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","design/index.html","56","/webact-redesign/contact/index.html","webact-redesign/contact/index.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","design/index.html","56","/webact-redesign/pricing/design.html","webact-redesign/pricing/design.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","design/index.html","75","/webact-redesign/design/simple-editor.html","webact-redesign/design/simple-editor.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","design/index.html","76","/webact-redesign/design/professional-editor.html","webact-redesign/design/professional-editor.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","design/index.html","77","/webact-redesign/design/website-design.html","webact-redesign/design/website-design.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","design/index.html","78","/webact-redesign/design/logo-design.html","webact-redesign/design/logo-design.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","design/index.html","79","/webact-redesign/design/graphic-design.html","webact-redesign/design/graphic-design.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","design/index.html","80","/webact-redesign/design/branding.html","webact-redesign/design/branding.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","design/index.html","82","/webact-redesign/contact/index.html","webact-redesign/contact/index.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","design/index.html","82","/webact-redesign/pricing/design.html","webact-redesign/pricing/design.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","design/index.html","92","/webact-redesign/about/portfolio.html","webact-redesign/about/portfolio.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","design/index.html","92","/webact-redesign/contact/index.html","webact-redesign/contact/index.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","design/index.html","98","/webact-redesign/design/website-design.html","webact-redesign/design/website-design.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","design/index.html","98","/webact-redesign/pricing/design.html","webact-redesign/pricing/design.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","design/index.html","99","/webact-redesign/contact/index.html","webact-redesign/contact/index.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","design/index.html","99","/webact-redesign/design/branding.html","webact-redesign/design/branding.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","design/index.html","121","/webact-redesign/contact/index.html","webact-redesign/contact/index.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","design/logo-design.html","56","/webact-redesign/contact/index.html","webact-redesign/contact/index.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","design/logo-design.html","56","/webact-redesign/pricing/design.html","webact-redesign/pricing/design.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","design/logo-design.html","79","/webact-redesign/contact/index.html","webact-redesign/contact/index.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","design/logo-design.html","79","/webact-redesign/pricing/design.html","webact-redesign/pricing/design.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","design/logo-design.html","92","/webact-redesign/contact/index.html","webact-redesign/contact/index.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","design/logo-design.html","92","/webact-redesign/design/branding.html","webact-redesign/design/branding.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","design/logo-design.html","98","/webact-redesign/contact/index.html","webact-redesign/contact/index.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","design/logo-design.html","98","/webact-redesign/pricing/design.html","webact-redesign/pricing/design.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","design/logo-design.html","99","/webact-redesign/design/branding.html","webact-redesign/design/branding.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","design/logo-design.html","99","/webact-redesign/design/index.html","webact-redesign/design/index.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","design/logo-design.html","121","/webact-redesign/contact/index.html","webact-redesign/contact/index.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","design/professional-editor.html","58","/webact-redesign/pricing/design.html","webact-redesign/pricing/design.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","design/professional-editor.html","81","/webact-redesign/design/simple-editor.html","webact-redesign/design/simple-editor.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","design/professional-editor.html","301","/webact-redesign/pricing/design.html","webact-redesign/pricing/design.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","design/professional-editor.html","302","/webact-redesign/addons/domain-names.html","webact-redesign/addons/domain-names.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","design/professional-editor.html","305","/webact-redesign/pricing/design.html","webact-redesign/pricing/design.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","design/professional-editor.html","313","/webact-redesign/design/website-design.html","webact-redesign/design/website-design.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","design/professional-editor.html","319","/webact-redesign/pricing/design.html","webact-redesign/pricing/design.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","design/professional-editor.html","320","/webact-redesign/design/index.html","webact-redesign/design/index.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","design/professional-editor.html","320","/webact-redesign/design/simple-editor.html","webact-redesign/design/simple-editor.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","design/simple-editor.html","58","/webact-redesign/pricing/design.html","webact-redesign/pricing/design.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","design/simple-editor.html","81","/webact-redesign/pricing/design.html","webact-redesign/pricing/design.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","design/simple-editor.html","109","/webact-redesign/design/website-design.html","webact-redesign/design/website-design.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","design/simple-editor.html","115","/webact-redesign/pricing/design.html","webact-redesign/pricing/design.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","design/simple-editor.html","116","/webact-redesign/design/professional-editor.html","webact-redesign/design/professional-editor.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","design/simple-editor.html","116","/webact-redesign/design/website-design.html","webact-redesign/design/website-design.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","design/website-design.html","56","/webact-redesign/contact/index.html","webact-redesign/contact/index.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","design/website-design.html","56","/webact-redesign/pricing/design.html","webact-redesign/pricing/design.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","design/website-design.html","79","/webact-redesign/contact/index.html","webact-redesign/contact/index.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","design/website-design.html","79","/webact-redesign/pricing/design.html","webact-redesign/pricing/design.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","design/website-design.html","92","/webact-redesign/about/portfolio.html","webact-redesign/about/portfolio.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","design/website-design.html","92","/webact-redesign/contact/index.html","webact-redesign/contact/index.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","design/website-design.html","98","/webact-redesign/contact/index.html","webact-redesign/contact/index.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","design/website-design.html","98","/webact-redesign/pricing/design.html","webact-redesign/pricing/design.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","design/website-design.html","99","/webact-redesign/contact/index.html","webact-redesign/contact/index.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","design/website-design.html","99","/webact-redesign/design/index.html","webact-redesign/design/index.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","design/website-design.html","121","/webact-redesign/contact/index.html","webact-redesign/contact/index.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","digital-ads/amazon-advertising.html","103","/webact-redesign/contact/index.html","webact-redesign/contact/index.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","digital-ads/amazon-advertising.html","103","/webact-redesign/pricing/advertising.html","webact-redesign/pricing/advertising.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","digital-ads/amazon-advertising.html","126","/webact-redesign/contact/index.html","webact-redesign/contact/index.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","digital-ads/amazon-advertising.html","126","/webact-redesign/pricing/advertising.html","webact-redesign/pricing/advertising.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","digital-ads/amazon-advertising.html","139","/webact-redesign/contact/index.html","webact-redesign/contact/index.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","digital-ads/amazon-advertising.html","139","/webact-redesign/pricing/advertising.html","webact-redesign/pricing/advertising.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","digital-ads/amazon-advertising.html","145","/webact-redesign/contact/index.html","webact-redesign/contact/index.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","digital-ads/amazon-advertising.html","145","/webact-redesign/pricing/advertising.html","webact-redesign/pricing/advertising.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","digital-ads/amazon-advertising.html","146","/webact-redesign/digital-ads/google-advertising.html","webact-redesign/digital-ads/google-advertising.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","digital-ads/amazon-advertising.html","146","/webact-redesign/digital-ads/index.html","webact-redesign/digital-ads/index.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","digital-ads/amazon-advertising.html","154","/webact-redesign/contact/index.html","webact-redesign/contact/index.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","digital-ads/google-advertising.html","112","/webact-redesign/contact/index.html","webact-redesign/contact/index.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","digital-ads/google-advertising.html","113","/webact-redesign/digital-ads/index.html","webact-redesign/digital-ads/index.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","digital-ads/google-advertising.html","154","/webact-redesign/contact/index.html","webact-redesign/contact/index.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","digital-ads/google-advertising.html","155","/webact-redesign/pricing/advertising.html","webact-redesign/pricing/advertising.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","digital-ads/google-advertising.html","214","/webact-redesign/contact/index.html","webact-redesign/contact/index.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","digital-ads/index.html","89","/webact-redesign/contact/index.html","webact-redesign/contact/index.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","digital-ads/index.html","90","/webact-redesign/pricing/advertising.html","webact-redesign/pricing/advertising.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","digital-ads/index.html","115","/webact-redesign/digital-ads/google-advertising.html","webact-redesign/digital-ads/google-advertising.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","digital-ads/index.html","121","/webact-redesign/digital-ads/microsoft-advertising.html","webact-redesign/digital-ads/microsoft-advertising.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","digital-ads/index.html","127","/webact-redesign/digital-ads/social-media-advertising.html","webact-redesign/digital-ads/social-media-advertising.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","digital-ads/index.html","133","/webact-redesign/digital-ads/local-services-advertising.html","webact-redesign/digital-ads/local-services-advertising.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","digital-ads/index.html","139","/webact-redesign/digital-ads/amazon-advertising.html","webact-redesign/digital-ads/amazon-advertising.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","digital-ads/index.html","145","/webact-redesign/digital-ads/television-advertising.html","webact-redesign/digital-ads/television-advertising.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","digital-ads/index.html","176","/webact-redesign/about/portfolio.html","webact-redesign/about/portfolio.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","digital-ads/index.html","177","/webact-redesign/contact/index.html","webact-redesign/contact/index.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","digital-ads/index.html","186","/webact-redesign/contact/index.html","webact-redesign/contact/index.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","digital-ads/local-services-advertising.html","180","/webact-redesign/contact/index.html","webact-redesign/contact/index.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","digital-ads/local-services-advertising.html","181","/webact-redesign/digital-ads/index.html","webact-redesign/digital-ads/index.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","digital-ads/local-services-advertising.html","224","/webact-redesign/contact/index.html","webact-redesign/contact/index.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","digital-ads/local-services-advertising.html","225","/webact-redesign/pricing/advertising.html","webact-redesign/pricing/advertising.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","digital-ads/local-services-advertising.html","249","/webact-redesign/contact/index.html","webact-redesign/contact/index.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","digital-ads/local-services-advertising.html","251","/webact-redesign/pricing/advertising.html","webact-redesign/pricing/advertising.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","digital-ads/local-services-advertising.html","253","/webact-redesign/digital-ads/index.html","webact-redesign/digital-ads/index.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","digital-ads/local-services-advertising.html","268","/webact-redesign/digital-ads/google-advertising.html","webact-redesign/digital-ads/google-advertising.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","digital-ads/local-services-advertising.html","270","/webact-redesign/pricing/advertising.html","webact-redesign/pricing/advertising.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","digital-ads/local-services-advertising.html","272","/webact-redesign/contact/index.html","webact-redesign/contact/index.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","digital-ads/local-services-advertising.html","312","/webact-redesign/contact/index.html","webact-redesign/contact/index.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","digital-ads/microsoft-advertising.html","81","/webact-redesign/contact/index.html","webact-redesign/contact/index.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","digital-ads/microsoft-advertising.html","81","/webact-redesign/pricing/advertising.html","webact-redesign/pricing/advertising.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","digital-ads/microsoft-advertising.html","99","/webact-redesign/contact/index.html","webact-redesign/contact/index.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","digital-ads/microsoft-advertising.html","99","/webact-redesign/pricing/advertising.html","webact-redesign/pricing/advertising.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","digital-ads/microsoft-advertising.html","104","/webact-redesign/contact/index.html","webact-redesign/contact/index.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","digital-ads/microsoft-advertising.html","104","/webact-redesign/pricing/advertising.html","webact-redesign/pricing/advertising.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","digital-ads/microsoft-advertising.html","108","/webact-redesign/contact/index.html","webact-redesign/contact/index.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","digital-ads/microsoft-advertising.html","108","/webact-redesign/digital-ads/google-advertising.html","webact-redesign/digital-ads/google-advertising.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","digital-ads/microsoft-advertising.html","108","/webact-redesign/digital-ads/index.html","webact-redesign/digital-ads/index.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","digital-ads/microsoft-advertising.html","108","/webact-redesign/pricing/advertising.html","webact-redesign/pricing/advertising.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","digital-ads/microsoft-advertising.html","112","/webact-redesign/contact/index.html","webact-redesign/contact/index.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","digital-ads/social-media-advertising.html","103","/webact-redesign/contact/index.html","webact-redesign/contact/index.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","digital-ads/social-media-advertising.html","103","/webact-redesign/pricing/advertising.html","webact-redesign/pricing/advertising.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","digital-ads/social-media-advertising.html","126","/webact-redesign/contact/index.html","webact-redesign/contact/index.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","digital-ads/social-media-advertising.html","126","/webact-redesign/pricing/advertising.html","webact-redesign/pricing/advertising.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","digital-ads/social-media-advertising.html","139","/webact-redesign/contact/index.html","webact-redesign/contact/index.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","digital-ads/social-media-advertising.html","139","/webact-redesign/pricing/advertising.html","webact-redesign/pricing/advertising.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","digital-ads/social-media-advertising.html","145","/webact-redesign/contact/index.html","webact-redesign/contact/index.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","digital-ads/social-media-advertising.html","145","/webact-redesign/pricing/advertising.html","webact-redesign/pricing/advertising.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","digital-ads/social-media-advertising.html","146","/webact-redesign/digital-ads/google-advertising.html","webact-redesign/digital-ads/google-advertising.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","digital-ads/social-media-advertising.html","146","/webact-redesign/digital-ads/index.html","webact-redesign/digital-ads/index.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","digital-ads/social-media-advertising.html","154","/webact-redesign/contact/index.html","webact-redesign/contact/index.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","digital-ads/television-advertising.html","103","/webact-redesign/contact/index.html","webact-redesign/contact/index.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","digital-ads/television-advertising.html","103","/webact-redesign/pricing/advertising.html","webact-redesign/pricing/advertising.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","digital-ads/television-advertising.html","126","/webact-redesign/contact/index.html","webact-redesign/contact/index.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","digital-ads/television-advertising.html","126","/webact-redesign/pricing/advertising.html","webact-redesign/pricing/advertising.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","digital-ads/television-advertising.html","139","/webact-redesign/contact/index.html","webact-redesign/contact/index.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","digital-ads/television-advertising.html","139","/webact-redesign/pricing/advertising.html","webact-redesign/pricing/advertising.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","digital-ads/television-advertising.html","145","/webact-redesign/contact/index.html","webact-redesign/contact/index.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","digital-ads/television-advertising.html","145","/webact-redesign/pricing/advertising.html","webact-redesign/pricing/advertising.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","digital-ads/television-advertising.html","146","/webact-redesign/digital-ads/google-advertising.html","webact-redesign/digital-ads/google-advertising.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","digital-ads/television-advertising.html","146","/webact-redesign/digital-ads/index.html","webact-redesign/digital-ads/index.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","digital-ads/television-advertising.html","154","/webact-redesign/contact/index.html","webact-redesign/contact/index.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","index.html","232","/webact-redesign/contact/index.html","webact-redesign/contact/index.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","index.html","233","/webact-redesign/about/portfolio.html","webact-redesign/about/portfolio.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","index.html","268","/webact-redesign/design/website-design.html","webact-redesign/design/website-design.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","index.html","269","/webact-redesign/marketing/seo.html","webact-redesign/marketing/seo.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","index.html","270","/webact-redesign/marketing/aeo.html","webact-redesign/marketing/aeo.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","index.html","271","/webact-redesign/digital-ads/google-advertising.html","webact-redesign/digital-ads/google-advertising.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","index.html","272","/webact-redesign/design/branding.html","webact-redesign/design/branding.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","index.html","273","/webact-redesign/digital-ads/television-advertising.html","webact-redesign/digital-ads/television-advertising.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","index.html","274","/webact-redesign/digital-ads/social-media-advertising.html","webact-redesign/digital-ads/social-media-advertising.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","index.html","275","/webact-redesign/marketing/local-listings.html","webact-redesign/marketing/local-listings.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","index.html","287","/webact-redesign/contact/index.html","webact-redesign/contact/index.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","index.html","288","/webact-redesign/pricing/packages.html","webact-redesign/pricing/packages.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","index.html","307","/webact-redesign/about/portfolio.html","webact-redesign/about/portfolio.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","index.html","308","/webact-redesign/about/portfolio/industry/index.html","webact-redesign/about/portfolio/industry/index.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","index.html","315","/webact-redesign/about/portfolio/best-restaurant-website-designs/index.html","webact-redesign/about/portfolio/best-restaurant-website-designs/index.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","index.html","319","/webact-redesign/about/portfolio/best-dental-website-designs/index.html","webact-redesign/about/portfolio/best-dental-website-designs/index.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","index.html","323","/webact-redesign/about/portfolio/best-law-firm-website-designs/index.html","webact-redesign/about/portfolio/best-law-firm-website-designs/index.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","index.html","327","/webact-redesign/about/portfolio/industry/driving-school/index.html","webact-redesign/about/portfolio/industry/driving-school/index.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","index.html","331","/webact-redesign/about/portfolio/industry/home-services/index.html","webact-redesign/about/portfolio/industry/home-services/index.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","index.html","335","/webact-redesign/about/portfolio/2go-coconut-oil/index.html","webact-redesign/about/portfolio/2go-coconut-oil/index.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","index.html","378","/webact-redesign/contact/index.html","webact-redesign/contact/index.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","index.html","397","/webact-redesign/contact/index.html","webact-redesign/contact/index.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
